ne_ip,location,type,ssa,phase,ne_name,ne_id,dcc_ip,software_version,hardware_version,pcb_version,last_upload_time,orig_location
10.121.68.77,SLDC BALITHA,TN703B,GJ_SSA VAL,PH3,10.121.68.77_SLDC BALITHA_TN703B_GJ_SSA VAL_PH3,e=28211,10.121.68.77,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-07-28 01:14:03,
10.121.15.193,Mehsana3(GNE),TN725B,WTR_AM,PH1,10.121.15.193_Mehsana3(GNE)_TN725B_WTR_AM_PH1,e=344,10.121.15.193,2.9.1 load2.9.1_p13,B1,0.0,2026-08-13 01:13:07,GUJ _AHMD WTR
10.121.19.106,PrincePalaceBTS,TN703B,GJ_SSA RJ,PH3,10.121.19.106_PrincePalaceBTS_TN703B_GJ_SSA RJ_PH3,e=32540,10.121.19.106,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-03-07 02:17:21,
10.121.19.108,CHANDRALOK BTS,TN703B,GJ_SSA RJ,PH3,10.121.19.108_CHANDRALOK BTS_TN703B_GJ_SSA RJ_PH3,e=32547,10.121.19.108,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-06-05 01:26:00,
10.121.25.93,VALAM EXE,TN703B,GJ_SSA MEH,PH2,10.121.25.93_VALAM EXE_TN703B_GJ_SSA MEH_PH2,e=10522,10.121.25.93,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-12 01:35:00,GUJ_MEHSANA _SSA
10.121.97.145,KALAVAD CHOKDI,TN703B,GJ_SSA JMN,PH3,10.121.97.145_KALAVAD CHOKDI_TN703B_GJ_SSA JMN_PH3,e=43376,10.121.97.145,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-08-31 01:08:01,
10.121.19.219,HAZIRA-VILLAGE-BTS,TN703B,GJ_SSA SR,PH2,10.121.19.219_HAZIRA-VILLAGE-BTS_TN703B_GJ_SSA SR_PH2,e=5270,10.121.19.219,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-07-26 01:23:02,GUJ _SURAT SSA
10.121.17.210,BHADRA 2,TN725B,GJ_SSA AM,PH3,10.121.17.210_BHADRA 2_TN725B_GJ_SSA AM_PH3,e=2061,10.121.17.210,2.9.1 load2.9.1_p13,B1,0.0,2026-08-25 01:30:37,Guj AHMD SSA
10.121.17.38,RAMOD,TN703B,GJ_SSA RJ,PH1,10.121.17.38_RAMOD_TN703B_GJ_SSA RJ_PH1,e=5575,10.121.17.38,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-08-13 01:37:05,GUJ _GUJRAT CIRCLE SSA
10.121.17.212,ISRO BOPAL OLD,TN703B,GJ_SSA AM,PH3,10.121.17.212_ISRO BOPAL OLD_TN703B_GJ_SSA AM_PH3,e=19371,10.121.17.212,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-04 01:42:22,GUJ -AHM SSA
10.121.18.81,CHANGODAR,TN705B,GJ_SSA AM,PH1,10.121.18.81_CHANGODAR_TN705B_GJ_SSA AM_PH1,e=13562,10.121.18.81,2.9.1 load2.9.1_p13,B1,0.0,2026-07-29 01:23:21,GUJ_AHM SSA _PH3
10.121.99.27,SOLDI,TN703B,GJ_SSA SEN,PH3,10.121.99.27_SOLDI_TN703B_GJ_SSA SEN_PH3,e=48465,10.121.99.27,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-08-18 01:10:52,
10.121.25.38,SHELAR SHAH BTS,TN703B,GJ_SSA BV,PH3,10.121.25.38_SHELAR SHAH BTS_TN703B_GJ_SSA BV_PH3,e=28260,10.121.25.38,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-14 01:26:54,
10.121.96.65,Derol,TN705B,GJ_SSA BCH,PH3,10.121.96.65_Derol_TN705B_GJ_SSA BCH_PH3,e=14872,10.121.96.65,2.9.1 load2.9.1_p13,B1,2.0,2026-08-10 01:00:25,GUJ-BHARUCH-PH3
10.121.17.47,SARDHAR,TN725B,GJ_SSA RJ,PH3,10.121.17.47_SARDHAR_TN725B_GJ_SSA RJ_PH3,e=28291,10.121.17.47,2.9.1 load2.9.1_p13,B1,2.0,2026-09-06 01:07:56,
10.121.97.143,SADODAR,TN703B,GJ_SSA JMN,PH3,10.121.97.143_SADODAR_TN703B_GJ_SSA JMN_PH3,e=28691,10.121.97.143,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-18 01:23:54,GJ_SSA JMN_PH3
10.121.99.223,DGVCL OLD CORPORATE,TN703B,GJ_SSA SR,PH3,10.121.99.223_DGVCL OLD CORPORATE_TN703B_GJ_SSA SR_PH3,e=28667,10.121.99.223,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-10 01:06:09,
10.121.18.142,New CP Office,TN703B,GJ_SSA AM,PH2,10.121.18.142_New CP Office_TN703B_GJ_SSA AM_PH2,e=28874,10.121.18.142,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-02-28 01:10:02,
10.121.19.222,SDB KHJOD,TN705B,GJ_SSA SR,PH3,10.121.19.222_SDB KHJOD_TN705B_GJ_SSA SR_PH3,e=46064,10.121.19.222,2.9.1 load2.9.1_p13,B1,2.0,2026-08-24 01:08:17,
10.121.20.39,HARIA COLLAGE,TN703B,GJ_SSA JMN,PH3,10.121.20.39_HARIA COLLAGE_TN703B_GJ_SSA JMN_PH3,e=43479,10.121.20.39,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-08-16 01:19:12,
10.121.24.72,KANDLA 2,TN703B,GJ_SSA BUJ,PH3,10.121.24.72_KANDLA 2_TN703B_GJ_SSA BUJ_PH3,e=46094,10.121.24.72,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-03 01:24:07,
10.121.16.153,LIMBASI,TN703B,GJ_SSA NAD,PH3,10.121.16.153_LIMBASI_TN703B_GJ_SSA NAD_PH3,e=29745,10.121.16.153,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-11 01:08:27,
10.121.16.151,Naika,TN703B,GJ_SSA NAD,PH3,10.121.16.151_Naika_TN703B_GJ_SSA NAD_PH3,e=29743,10.121.16.151,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-21 01:10:44,
10.121.18.223,MAHATMA,TN703B,GJ_SSA AM,PH2,10.121.18.223_MAHATMA_TN703B_GJ_SSA AM_PH2,e=30059,10.121.18.223,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-08-01 01:24:01,
10.121.20.8,VALSURA,TN705B,GJ_SSA JMN,PH3,10.121.20.8_VALSURA_TN705B_GJ_SSA JMN_PH3,e=29737,10.121.20.8,2.9.1 load2.9.1_p13,B1,0.0,2026-08-31 01:11:55,GJ_SSA JMN_PH3
10.121.16.152,TRAJ,TN703B,GJ_SSA NAD,PH3,10.121.16.152_TRAJ_TN703B_GJ_SSA NAD_PH3,e=29744,10.121.16.152,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-03 01:09:25,
10.121.97.150,DEEPAK SHOPPING BTS,TN703B,GJ_SSA JMN,PH3,10.121.97.150_DEEPAK SHOPPING BTS_TN703B_GJ_SSA JMN_PH3,e=31189,10.121.97.150,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-31 01:01:51,
10.121.18.191,Rakhial BST A1,TN703B,GJ_SSA AM,PH3,10.121.18.191_Rakhial BST A1_TN703B_GJ_SSA AM_PH3,e=35851,10.121.18.191,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-01 01:22:56,
10.121.25.19,Lilavati,TN703B,GJ_SSA BV,PH2,10.121.25.19_Lilavati_TN703B_GJ_SSA BV_PH2,e=35852,10.121.25.19,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-26 01:27:06,
10.121.25.21,BMC BHAVNAGAR,TN703B,GJ_SSA BV,PH2,10.121.25.21_ BMC BHAVNAGAR _TN703B_GJ_SSA BV_PH2,e=48623,10.121.25.21,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-11 01:02:11,
10.121.25.115,JOTANA,TN705B,GJ_SSA MEH,PH3,10.121.25.115_JOTANA_TN705B_GJ_SSA MEH_PH3,e=175,10.121.25.115,2.9.1 load2.9.1_p13,B1,0.0,2026-09-06 01:08:24,GUJ _AHMD WTR
10.121.18.72,SSNL,TN705B,GJ_SSA AM,PH1,10.121.18.72_SSNL_TN705B_GJ_SSA AM_PH1,e=2098,10.121.18.72,2.9.1 load2.9.1_p13,B1,0.0,2026-04-26 01:26:02,Ahemadabad SSA
10.121.24.95,MS BKT BHUJ,TN703B,GJ_SSA BUJ,PH3,10.121.24.95_MS BKT BHUJ_TN703B_GJ_SSA BUJ_PH3,e=18826,10.121.24.95,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-09-05 01:00:24,
10.121.16.86,DEGAM TE,TN703B,GJ_SSA VAL,PH,10.121.16.86_DEGAM TE_TN703B_GJ_SSA VAL_PH,e=11621,10.121.16.86,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-06-11 01:24:45,GUJ_SSA_Valsad_Degam
10.121.24.6,Kesariya,TN725B,GJ_SSA JND,PH2,10.121.24.6_Kesariya_TN725B_GJ_SSA JND_PH2,e=4405,10.121.24.6,2.9.1 load2.9.1_p13,B1,2.0,2026-08-26 01:24:18,Gujrat
10.121.19.233,DUMASEXCHANG,TN703B,GJ_SSA SR,PH2,10.121.19.233_DUMASEXCHANG_TN703B_GJ_SSA SR_PH2,e=7220,10.121.19.233,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-06-19 01:33:37,GUJ _SURAT SSA
10.121.17.170,PARVALA,TN703B,Gj_SSA BV,PH1,10.121.17.170_PARVALA_TN703B_Gj_SSA BV_PH1,e=31476,10.121.17.170,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-07-06 01:30:42,WTR_RJ_PH1
10.121.100.30,ANUMALA2 BTS A1,TN703B,GJ_SSA SR,PH3,10.121.100.30_ANUMALA2 BTS A1_TN703B_GJ_SSA SR_PH3,e=21666,10.121.100.30,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-07-05 01:19:06,GUJ-SURAT SSA
10.121.99.201,SACHIN,TN705B,GJ_SSA SR,PH3,10.121.99.201_SACHIN_TN705B_GJ_SSA SR_PH3,e=31470,10.121.99.201,2.9.1 load2.9.1_p13,B1,2.0,2026-09-04 01:25:07,
10.121.96.32,BADHADA,TN705B,GJ_SSA AMR,PH3,10.121.96.32_BADHADA_TN705B_GJ_SSA AMR_PH3,e=32937,10.121.96.32,2.9.1 load2.9.1_p13,B1,0.0,2026-09-12 01:29:17,
10.121.26.65,Godhra (GNE),TN725B,WTR_AM,PH2,10.121.26.65_Godhra (GNE)_TN725B_WTR_AM_PH2,e=7263,10.121.26.65,2.9.1 load2.9.1_p13,B1,0.0,2026-07-08 01:43:23,GUJ _AHMD WTR
10.121.24.125,KANDLA 1,TN703B,GJ_SSA BUJ,PH2,10.121.24.125_KANDLA 1_TN703B_GJ_SSA BUJ_PH2,e=7041,10.121.24.125,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-09-10 01:03:49,GUJ _BHUJ SSA
10.121.98.92,Ode,TN703B,GJ_SSA NAD,PH3,10.121.98.92_Ode_TN703B_GJ_SSA NAD_PH3,e=34232,10.121.98.92,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-29 01:02:35,
10.121.19.153,ONGC DRDC VADODARA,TN703B,GJ_SSA VDR,PH2,10.121.19.153_ONGC DRDC VADODARA_TN703B_GJ_SSA VDR_PH2,e=33881,10.121.19.153,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-07 01:39:14,
10.121.16.154,ALINDRA,TN703B,GJ_SSA NAD,PH3,10.121.16.154_ALINDRA_TN703B_GJ_SSA NAD_PH3,e=29746,10.121.16.154,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-05 01:03:15,
10.121.99.136,NIZAMPURA,TN725B,GJ_SSA VDR,PH3,10.121.99.136_NIZAMPURA_TN725B_GJ_SSA VDR_PH3,e=10542,10.121.99.136,2.9.1 load2.9.1_p13,B1,2.0,2026-09-11 01:18:44,GUJ_VADODRA SSA_PH3
10.121.15.163,VISALPUR-EXCHG,TN703B,GJ_SSA AM,PH3,10.121.15.163_VISALPUR-EXCHG_TN703B_GJ_SSA AM_PH3,e=34257,10.121.15.163,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-07-30 01:02:12,
10.121.18.160,MIROLI,TN703B,GJ_SSA AM,PH3,10.121.18.160_MIROLI_TN703B_GJ_SSA AM_PH3,e=33887,10.121.18.160,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-09-12 01:31:23,
10.121.99.135,GSFC,TN725B,GJ_SSA VDR,PH3,10.121.99.135_GSFC_TN725B_GJ_SSA VDR_PH3,e=10541,10.121.99.135,2.9.1 load2.9.1_p13,B1,0.0,2026-08-22 01:25:32,GUJ_VADODRA SSA_PH3
10.121.99.217,DABHOLI EXCH,TN703B,GJ_SSA SR,PH2,10.121.99.217_DABHOLI EXCH_TN703B_GJ_SSA SR_PH2,e=18467,10.121.99.217,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-25 01:30:25,GUJ_SURAT SSA_PH3
10.121.25.79,DNE,TN703B,GJ_SSA MEH,PH2,10.121.25.79_DNE_TN703B_GJ_SSA MEH_PH2,e=8127,10.121.25.79,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-01 01:22:11,GUJ _MEHSANA  SSA
10.121.19.226,AIRPORT,TN705B,GJ_SSA SR,PH2,10.121.19.226_AIRPORT_TN705B_GJ_SSA SR_PH2,e=46425,10.121.19.226,2.9.1 load2.9.1_p13,B1,0.0,2026-09-10 01:06:07,
10.121.97.148,Komalnagar A2,TN703B,GJ_SSA JMN,PH3,10.121.97.148_Komalnagar A2_TN703B_GJ_SSA JMN_PH3,e=44013,10.121.97.148,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-08-18 01:05:38,
10.121.97.226,UNA,TN725B,WTR_RJ,PH3,10.121.97.226_UNA_TN725B_WTR_RJ_PH3,e=33846,10.121.97.226,2.9.1 load2.9.1_p13,B1,0.0,2026-09-06 01:07:26,
10.121.71.148,SHIVPURI,TN725B,WTR_BPL,PH3,10.121.71.148_SHIVPURI_TN725B_WTR_BPL_PH3,e=18814,10.121.71.148,2.9.1 load2.9.1_p13,B1,2.0,2026-09-01 01:07:54,MP_GWALIOR WTR_PH3
10.121.25.83,Visal Vasana,TN703B,GJ_SSA MEH,PH2,10.121.25.83_Visal Vasana_TN703B_GJ_SSA MEH_PH2,e=4872,10.121.25.83,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-11 01:15:43,GUJ _MEHSANA  SSA
10.121.24.73,Bharat Nagar,TN705B,GJ_SSA BUJ,PH2,10.121.24.73_Bharat Nagar_TN705B_GJ_SSA BUJ_PH2,e=6835,10.121.24.73,2.9.1 load2.9.1_p13,B1,0.0,2026-08-24 01:22:27,GUJ _RAJKOT WTR
10.121.100.24,Uchhal TC,TN703B,GJ_SSA SR,PH3,10.121.100.24_Uchhal TC_TN703B_GJ_SSA SR_PH3,e=17191,10.121.100.24,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-11 01:29:44,GUJ-SURAT SSA
10.121.96.92,DGEN Colony,TN703B,GJ_SSA BCH,PH3,10.121.96.92_DGEN Colony_TN703B_GJ_SSA BCH_PH3,e=19335,10.121.96.92,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-11 01:33:48,
10.121.26.71,Dhanpur,TN705B,WTR_AM,PH2,10.121.26.71_Dhanpur_TN705B_WTR_AM_PH2,e=7539,10.121.26.71,2.9.1 load2.9.1_p13,B1,0.0,2026-09-05 01:01:00,GUJ _AHMD WTR
10.121.24.227,OCB NADIAD,TN705B,GJ_SSA NAD,PH2,10.121.24.227_OCB NADIAD_TN705B_GJ_SSA NAD_PH2,e=4896,10.121.24.227,2.9.1 load2.9.1_p13,B1,0.0,2026-09-08 01:06:51,Gujrat Nadiad SSA
10.121.19.45,NAVAJIVAN SCIENCE COLLEGE,TN703B,GJ_SSA GDH,PH2,10.121.19.45_NAVAJIVAN SCIENCE COLLEGE_TN703B_GJ_SSA GDH_PH2,e=32999,10.121.19.45,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-04 01:29:19,
10.121.18.118,VATVA BTS,TN703B,GJ_SSA AM,PH1,10.121.18.118_VATVA BTS_TN703B_GJ_SSA AM_PH1,e=34526,10.121.18.118,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-08-16 01:19:00,GJ_SSA AM_PH1
10.121.18.1,KALIGAM,TN705B,GJ_SSA AM,PH1,10.121.18.1_KALIGAM_TN705B_GJ_SSA AM_PH1,e=1568,10.121.18.1,2.9.1 load2.9.1_p13,B1,0.0,2026-09-01 01:08:24,Guj AHMD SSA
10.121.19.236,Airport2,TN703B,GJ_SSA SR,PH2,10.121.19.236_Airport2_TN703B_GJ_SSA SR_PH2,e=8403,10.121.19.236,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-03 01:28:24,GUJ _SURAT SSA
10.121.97.216,Medical-College,TN703B,GJ_SSA JND,PH3,10.121.97.216_Medical-College_TN703B_GJ_SSA JND_PH3,e=32762,10.121.97.216,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-27 01:26:36,GJ_SSA JND_PH3
10.121.99.72,TEMPLE NEW,TN703B,GJ_SSA VAL,PH3,10.121.99.72_TEMPLE NEW_TN703B_GJ_SSA VAL_PH3,e=33332,10.121.99.72,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-29 01:03:16,GJ_SSA VAL_PH3
10.121.17.57,BHADLA,TN705B,GJ_SSA RJ,PH3,10.121.17.57_BHADLA_TN705B_GJ_SSA RJ_PH3,e=33422,10.121.17.57,2.9.1 load2.9.1_p13,B1,2.0,2026-09-03 01:29:24,
10.121.17.143,ALANG NEW,TN703B,GJ_SSA BV,PH2,10.121.17.143_ALANG NEW_TN703B_GJ_SSA BV_PH2,e=48884,10.121.17.143,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-08-26 01:00:23,
10.121.17.155,ALANG OLD,TN703B,GJ_SSA BV,PH2,10.121.17.155_ALANG OLD_TN703B_GJ_SSA BV_PH2,e=48885,10.121.17.155,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-08-26 01:00:27,
10.121.17.166,SOSIYA,TN703B,GJ_SSA BV,PH2,10.121.17.166_SOSIYA_TN703B_GJ_SSA BV_PH2,e=48886,10.121.17.166,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-08-27 01:00:17,
10.121.15.214,PATAN EXCH,TN705B,GJ_SSA MEH,PH2,10.121.15.214_PATAN EXCH_TN705B_GJ_SSA MEH_PH2,e=33398,10.121.15.214,2.9.1 load2.9.1_p13,B1,2.0,2026-08-25 01:02:06,GJ_SSA MEH_PH2
10.121.17.185,KHADARPAR,TN703B,GJ_SSA BV,PH2,10.121.17.185_KHADARPAR_TN703B_GJ_SSA BV_PH2,e=48887,10.121.17.185,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-08-24 01:00:30,
10.121.99.25,DASADA,TN703B,GJ_SSA SEN,PH3,10.121.99.25_DASADA_TN703B_GJ_SSA SEN_PH3,e=48847,10.121.99.25,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-25 01:05:00,
10.121.24.200,ST WORKSHOP BTS,TN703B,GJ_SSA BCH,PH3,10.121.24.200_ST WORKSHOP BTS_TN703B_GJ_SSA BCH_PH3,e=9408,10.121.24.200,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-23 01:05:51,BHARUCH_SSA _PH3
10.121.17.15,MOTA DADVA,TN705B,GJ_SSA RJ,PH3,10.121.17.15_MOTA DADVA_TN705B_GJ_SSA RJ_PH3,e=48872,10.121.17.15,2.9.1 load2.9.1_p13,B1,0.0,2026-09-09 01:03:08,
10.121.68.75,SUNRISE BTS,TN703B,GJ_SSA VAL,PH3,10.121.68.75_SUNRISE BTS_TN703B_GJ_SSA VAL_PH3,e=28209,10.121.68.75,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-07-26 01:15:48,
10.121.24.234,DHUVARAN,TN703B,GJ_SSA NAD,PH3,10.121.24.234_DHUVARAN_TN703B_GJ_SSA NAD_PH3,e=35587,10.121.24.234,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-25 01:01:10,GJ_SSA NAD_PH3
10.121.96.145,CHANDRANAGAR BTS,TN705B,GJ_SSA BUJ,PH3,10.121.96.145_CHANDRANAGAR BTS_TN705B_GJ_SSA BUJ_PH3,e=48905,10.121.96.145,2.9.1 load2.9.1_p13,B1,0.0,2026-08-30 01:21:52,
10.121.16.41,VERNAMA EXCH,TN703B,GJ_SSA VDR,PH3,10.121.16.41_VERNAMA EXCH_TN703B_GJ_SSA VDR_PH3,e=33591,10.121.16.41,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-07 01:08:06,
10.121.98.7,ADITYA BTS BECHRAJI,TN703B,GJ_SSA MEH,PH3,10.121.98.7_ADITYA BTS BECHRAJI_TN703B_GJ_SSA MEH_PH3,e=33621,10.121.98.7,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-05-31 01:23:37,
10.121.25.43,BMC2 BHAVNAGAR,TN703B,GJ_SSA BV,,10.121.25.43-BMC2 BHAVNAGAR-TN703B R2.9.2 Rev.A,e=49118,10.121.25.43,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-09-11 01:17:46,
10.121.17.180,KOLIYAK,TN703B,GJ_SSA BV,PH3,10.121.17.180_KOLIYAK_TN703B_GJ_SSA BV_PH3,e=33664,10.121.17.180,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-24 01:25:22,GJ_SSA BV_PH3
10.121.99.21,UNIFRAX,TN703B,GJ_SSA SEN,PH3,10.121.99.21_UNIFRAX_TN703B_GJ_SSA SEN_PH3,e=30150,10.121.99.21,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-11 01:18:48,GJ_SSA SEN_PH3
10.121.17.173,BAJUD,TN703B,GJ_SSA BV,PH3,10.121.17.173_BAJUD_TN703B_GJ_SSA BV_PH3,e=23336,10.121.17.173,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-07-06 01:00:39,Bhavnagar SSA _GJ
10.121.98.91,Sarsa,TN703B,GJ_SSA NAD,PH3,10.121.98.91_Sarsa_TN703B_GJ_SSA NAD_PH3,e=34231,10.121.98.91,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-12 01:03:06,
10.121.68.76,STATUS TOWER BTS,TN703B,GJ_SSA VAL,PH3,10.121.68.76_STATUS TOWER BTS_TN703B_GJ_SSA VAL_PH3,e=28210,10.121.68.76,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-07-26 01:15:37,
10.121.18.246,GNLU,TN705B,GJ_SSA AM,PH3,10.121.18.246_GNLU_TN705B_GJ_SSA AM_PH3,e=17175,10.121.18.246,2.9.1 load2.9.1_p13,B1,0.0,2026-06-13 01:19:08,GUJ_AHMD SSA_PH2
10.121.97.65,UBHARAN EX,TN705B,GJ_SSA HMR,PH3,10.121.97.65_UBHARAN EX_TN705B_GJ_SSA HMR_PH3,e=34771,10.121.97.65,2.9.1 load2.9.1_p13,B1,0.0,2026-08-21 01:27:47,GJ_SSA HMR_PH3
10.121.68.90,Enercon-Trng-Centr,TN703B,GJ_SSA VAL,PH,10.121.68.90_Enercon-Trng-Centr_TN703B_GJ_SSA VAL_PH,e=20015,10.121.68.90,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-19 01:05:26,
10.121.17.37,SHREENATHGADH,TN703B,GJ_SSA RJ,PH1,10.121.17.37_SHREENATHGADH_TN703B_GJ_SSA RJ_PH1,e=5574,10.121.17.37,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-08-20 01:39:23,GUJ _GUJRAT CIRCLE SSA
10.121.99.146,ONGC OPAL MKP,TN703B,GJ_SSA VDR,PH2,10.121.99.146_ONGC OPAL MKP_TN703B_GJ_SSA VDR_PH2,e=4182,10.121.99.146,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-07-31 01:26:32,GUJ _VADODARA  SSA
10.121.17.220,KAUSHALYA UNIVERSITY,TN703B,GJ_SSA AM,PH1,10.121.17.220_KAUSHALYA UNIVERSITY_TN703B_GJ_SSA AM_PH1,e=34705,10.121.17.220,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-09-04 01:30:45,
10.121.18.123,NANDEJ,TN703B,GJ_SSA AM,PH3,10.121.18.123_NANDEJ_TN703B_GJ_SSA AM_PH3,e=34674,10.121.18.123,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-12 01:06:23,GJ_SSA AM_PH3
10.121.96.48,GIDC EXCH,TN703B,GJ_SSA AMR,PH2,10.121.96.48_GIDC EXCH_TN703B_GJ_SSA AMR_PH2,e=16815,10.121.96.48,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-23 01:03:19,GUJ_RAJKOT WTR_PH3
10.121.25.122,CHIRAG PLAZA A1,TN703B,GJ_SSA MEH,PH2,10.121.25.122_CHIRAG PLAZA A1_TN703B_GJ_SSA MEH_PH2,e=35753,10.121.25.122,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-08 01:05:58,
10.121.17.11,RATANPAR EXCHG,TN703B,GJ_SSA RJ,PH3,10.121.17.11_RATANPAR EXCHG_TN703B_GJ_SSA RJ_PH3,e=40755,10.121.17.11,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-07-19 01:10:34,
10.121.96.154,Kotda(j) TE,TN703B,GJ_SSA BUJ,PH2,10.121.96.154_Kotda(j) TE_TN703B_GJ_SSA BUJ_PH2,e=36074,10.121.96.154,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-12 01:27:36,
10.121.96.187,KHAVDA,TN725B,GJ_SSA BUJ,PH3,10.121.96.187_KHAVDA_TN725B_GJ_SSA BUJ_PH3,e=40791,10.121.96.187,2.9.1 load2.9.1_p13,B1,0.0,2026-09-12 01:29:08,
10.121.16.245,Navagam,TN703B,GJ_SSA NAD,PH3,10.121.16.245_Navagam_TN703B_GJ_SSA NAD_PH3,e=38060,10.121.16.245,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-11 01:32:15,
10.121.99.73,EnggCollege,TN703B,GJ_SSA VAL,PH3,10.121.99.73_EnggCollege_TN703B_GJ_SSA VAL_PH3,e=33333,10.121.99.73,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-12 01:04:03,GJ_SSA VAL_PH3
10.121.19.151,IVORY GARDEN,TN703B,GJ_SSA VDR,PH3,10.121.19.151_IVORY GARDEN_TN703B_GJ_SSA VDR_PH3,e=32258,10.121.19.151,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-04 01:07:43,
10.121.69.74,Khambhada,TN705B,WTR_RJ,PH1,10.121.69.74_Khambhada_TN705B_WTR_RJ_PH1,e=739,10.121.69.74,2.9.1 load2.9.1_p13,B1,0.0,2026-08-21 01:00:48,GUJ _RAJKOT WTR
10.121.99.178,SIGMA University,TN703B,GJ_SSA VDR,PH3,10.121.99.178_SIGMA University_TN703B_GJ_SSA VDR_PH3,e=36289,10.121.99.178,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-08-24 01:22:14,
10.121.96.16,DUNGAR EXCH,TN703B,GJ_SSA AMR,PH3,10.121.96.16_DUNGAR EXCH_TN703B_GJ_SSA AMR_PH3,e=38083,10.121.96.16,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-15 01:45:22,
