Index,Object Fid,Last Upload Time,NE Name,NE ID,NE Type,DCC IP,Net Mask,Software Version,Hardware Version,PCB Version,Manufacture Date,Location,
1239,\10.121.96.90_Bhadbhut_TN703B_GJ_SSA BCH_PH3,2026-09-11 01:15:38,10.121.96.90_Bhadbhut_TN703B_GJ_SSA BCH_PH3,\e=17230,TN703B R2.9.2 Rev.B,10.121.96.90,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
1240,\10.121.18.253_New Kudasan_TN725B_GJ_SSA AM_PH1,2026-07-30 01:51:25,10.121.18.253_New Kudasan_TN725B_GJ_SSA AM_PH1,\e=17288,TN725B R2.9.2,10.121.18.253,,2.9.1 load2.9.1_p13,B1,0,,GUJ_AHMD SSA_PH3,
1241,\10.121.18.99_Signature ZTE BTS_TN703B_GJ_SSA AM_PH2,2025-12-21 01:33:24,10.121.18.99_Signature ZTE BTS_TN703B_GJ_SSA AM_PH2,\e=17699,TN703B R2.9.2 Rev.A,10.121.18.99,,2.9.1 Rev.A load2.9.1_p14,B1,2,,,
1242,\10.121.98.135_WAV_TN705B_GJ_SSA PNP_PH3,2026-08-23 01:18:26,10.121.98.135_WAV_TN705B_GJ_SSA PNP_PH3,\e=18542,TN705B R2.9.2,10.121.98.135,,2.9.1 load2.9.1_p13,B1,2,,GUJ_PALANPUR SSA_PH3,
1243,\10.121.18.114_KRISHNA ENTERPRISE_TN703B_GJ_SSA AM_PH3,2026-08-16 01:13:44,10.121.18.114_KRISHNA ENTERPRISE_TN703B_GJ_SSA AM_PH3,\e=30660,TN703B R2.9.2 Rev.A,10.121.18.114,,2.9.1 Rev.A load2.9.1_p14,B1,2,,,
1244,\10.121.20.45_JMC_TN703B_GJ_SSA JMN_PH2,2026-08-18 01:31:55,10.121.20.45_JMC_TN703B_GJ_SSA JMN_PH2,\e=18349,TN703B R2.9.2 Rev.A,10.121.20.45,,2.9.1 Rev.A load2.9.1_p14,B1,2,,GUJ_JAMNAGAR SSA,
1245,\10.121.68.86_SAMGAHAN_TN725B_GJ_SSA VAL_PH3,2026-07-28 01:32:36,10.121.68.86_SAMGAHAN_TN725B_GJ_SSA VAL_PH3,\e=26379,TN725B R2.9.2,10.121.68.86,,2.9.1 load2.9.1_p13,B1,0,,,
1246,\10.121.18.164_GUJ TOURISM_TN703B_GJ_SSA AM_PH3,2026-06-17 01:28:45,10.121.18.164_GUJ TOURISM_TN703B_GJ_SSA AM_PH3,\e=39969,TN703B R2.9.2 Rev.A,10.121.18.164,,2.9.1 Rev.A load2.9.1_p14,B1,2,,,
1247,\10.121.97.204_Maljinjava_TN705B_GJ_SSA JND_PH3,2026-08-31 01:04:20,10.121.97.204_Maljinjava_TN705B_GJ_SSA JND_PH3,\e=30678,TN705B R2.9.2,10.121.97.204,,2.9.1 load2.9.1_p13,B1,2,,GJ_SSA JND,
1248,\10.121.97.129_Mehulnagar ALB_TN725B_GJ_SSA JMN_PH3,2026-09-11 01:32:03,10.121.97.129_Mehulnagar ALB_TN725B_GJ_SSA JMN_PH3,\e=11975,TN725B R2.9.2,10.121.97.129,,2.9.1 load2.9.1_p13,B1,2,,SSA JAMNAGAR_PH3,
1249,\10.121.96.137_Dayapar_TN705B_GJ_SSA BUJ_PH3,2026-08-30 01:18:07,10.121.96.137_Dayapar_TN705B_GJ_SSA BUJ_PH3,\e=14143,TN705B R2.9.2,10.121.96.137,,2.9.1 load2.9.1_p13,B1,2,,GUJ_BHUJ SSA_PH3,
1250,\10.121.25.162_MEHTAPURA_TN705B_GJ_SSA HMR_PH2,2026-08-09 01:45:16,10.121.25.162_MEHTAPURA_TN705B_GJ_SSA HMR_PH2,\e=4378,TN705B R2.9.2,10.121.25.162,,2.9.1 load2.9.1_p13,B1,0,,Gujrat,
1251,\10.121.68.87_SAKARPATAL_TN705B_GJ_SSA VAL_PH3,2026-09-01 01:19:07,10.121.68.87_SAKARPATAL_TN705B_GJ_SSA VAL_PH3,\e=26367,TN705B R2.9.2,10.121.68.87,,2.9.1 load2.9.1_p13,B1,0,,,
1252,\10.121.17.160_MAHUVA_TN705B_WTR_RJ_PH3,2026-09-01 01:21:57,10.121.17.160_MAHUVA_TN705B_WTR_RJ_PH3,\e=13931,TN705B R2.9.2,10.121.17.160,,2.9.1 load2.9.1_p13,B1,2,,GUJ_RAJKOT WTR_PH3,
1253,\10.121.24.105_BSF KODKI_TN703B_GJ_SSA BUJ_PH2,2026-09-12 01:28:34,10.121.24.105_BSF KODKI_TN703B_GJ_SSA BUJ_PH2,\e=30404,TN703B R2.9.2 Rev.A,10.121.24.105,,2.9.1 Rev.A load2.9.1_p14,B1,2,,,
1254,\10.121.25.138_Takarwada_TN703B_GJ_SSA PNP_PH2,2026-06-24 01:36:09,10.121.25.138_Takarwada_TN703B_GJ_SSA PNP_PH2,\e=15069,TN703B R2.9.2 Rev.A,10.121.25.138,,2.9.1 Rev.A load2.9.1_p14,B1,2,,,
1255,\10.121.96.78_Amod_TN705B_GJ_SSA BCH_PH3,2026-09-01 01:09:51,10.121.96.78_Amod_TN705B_GJ_SSA BCH_PH3,\e=15101,TN705B R2.9.2,10.121.96.78,,2.9.1 load2.9.1_p13,B1,2,,GUJ-BHARUCH SSA-PH3,
1256,\10.121.25.90_KAMANA BTS_TN703B_GJ_SSA MEH_PH2,2026-07-24 01:24:10,10.121.25.90_KAMANA BTS_TN703B_GJ_SSA MEH_PH2,\e=3895,TN703B R2.9.2 Rev.B,10.121.25.90,,2.9.1 Rev.B load2.9.1_p14,B1,0,,GUJ _MEHSANA  SSA,
1257,\10.121.98.3_KAKOSHI B1_TN705B_GJ_SSA MEH_PH3,2026-09-11 01:09:04,10.121.98.3_KAKOSHI B1_TN705B_GJ_SSA MEH_PH3,\e=15585,TN705B R2.9.2,10.121.98.3,,2.9.1 load2.9.1_p13,B1,2,,GJ_MEHSANA SSA,
1258,\10.121.16.26_MAKARPURA N2_TN705B_GJ_SSA VDR_PH1,2026-08-19 01:26:18,10.121.16.26_MAKARPURA N2_TN705B_GJ_SSA VDR_PH1,\e=15491,TN705B R2.9.2,10.121.16.26,,2.9.1 load2.9.1_p13,B1,0,,GUJ_AHMD WTR_PH3,
1259,\10.121.100.59_UMARPADA_TN705B_WTR_AM_PH3,2026-08-03 01:12:30,10.121.100.59_UMARPADA_TN705B_WTR_AM_PH3,\e=15509,TN705B R2.9.2,10.121.100.59,,2.9.1 load2.9.1_p13,B1,2,,SSA SURAT_PH3,
1260,\10.121.15.168_ARTO BAVLA_TN703B_GJ_SSA AM_PH2,2026-09-12 01:23:08,10.121.15.168_ARTO BAVLA_TN703B_GJ_SSA AM_PH2,\e=17697,TN703B R2.9.2 Rev.A,10.121.15.168,,2.9.1 Rev.A load2.9.1_p14,B1,2,,,
1261,\10.121.18.244_Old Kudasan_TN705B_GJ_SSA AM_PH3,2026-07-09 01:43:23,10.121.18.244_Old Kudasan_TN705B_GJ_SSA AM_PH3,\e=19208,TN705B R2.9.2,10.121.18.244,,2.9.1 load2.9.1_p13,B1,0,,,
1262,\10.121.97.67_BAYAD_TN705B_GJ_SSA HMR_PH3,2026-08-06 01:30:22,10.121.97.67_BAYAD_TN705B_GJ_SSA HMR_PH3,\e=19418,TN705B R2.9.2,10.121.97.67,,2.9.1 load2.9.1_p13,B1,2,,,
1263,\10.121.18.96_CHENPUR-RANIP-BTS_TN703B_GJ_SSA AM_PH2,2026-08-22 01:18:18,10.121.18.96_CHENPUR-RANIP-BTS_TN703B_GJ_SSA AM_PH2,\e=17696,TN703B R2.9.2 Rev.A,10.121.18.96,,2.9.1 Rev.A load2.9.1_p14,B1,2,,,
1264,\10.121.25.146_Hasanpur_TN703B_GJ_SSA PNP_PH2,2026-09-02 01:26:10,10.121.25.146_Hasanpur_TN703B_GJ_SSA PNP_PH2,\e=19477,TN703B R2.9.2 Rev.A,10.121.25.146,,2.9.1 Rev.A load2.9.1_p14,B1,2,,,
1265,\10.121.68.206_JAMJODHPUR_TN725B_WTR_RJ_PH3,2026-09-02 01:13:41,10.121.68.206_JAMJODHPUR_TN725B_WTR_RJ_PH3,\e=13396,TN725B R2.9.2,10.121.68.206,,2.9.1 load2.9.1_p13,B1,0,,,
1266,\10.121.16.251_WTPS 2_TN703B_GJ_SSA NAD_PH3,2026-08-21 01:25:10,10.121.16.251_WTPS 2_TN703B_GJ_SSA NAD_PH3,\e=19614,TN703B R2.9.2 Rev.B,10.121.16.251,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
1267,\10.121.15.157_MODHERA_TN705B_GJ_SSA MEH_PH2,2026-08-23 01:24:22,10.121.15.157_MODHERA_TN705B_GJ_SSA MEH_PH2,\e=19484,TN705B R2.9.2,10.121.15.157,,2.9.1 load2.9.1_p13,B1,2,,,
1268,\10.121.24.214_KUDADRA_TN703B_GJ_SSA BCH_PH2,2026-09-12 01:25:26,10.121.24.214_KUDADRA_TN703B_GJ_SSA BCH_PH2,\e=19412,TN703B R2.9.2 Rev.B,10.121.24.214,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
1269,\10.121.25.145_Panchda_TN703B_GJ_SSA PNP_PH2,2026-07-31 01:44:02,10.121.25.145_Panchda_TN703B_GJ_SSA PNP_PH2,\e=19476,TN703B R2.9.2 Rev.A,10.121.25.145,,2.9.1 Rev.A load2.9.1_p14,B1,2,,,
1270,\10.121.25.140_Gola_TN703B_GJ_SSA PNP_PH2,2026-08-05 01:54:38,10.121.25.140_Gola_TN703B_GJ_SSA PNP_PH2,\e=19471,TN703B R2.9.2 Rev.B,10.121.25.140,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
1271,\10.121.19.198_VIBRANT _TN705B_GJ_SSA SR_PH2,2026-08-06 01:47:20,10.121.19.198_VIBRANT _TN705B_GJ_SSA SR_PH2,\e=3448,TN705B R2.9.2,10.121.19.198,,2.9.1 load2.9.1_p13,B1,2,,Gujrat,
1272,\10.121.99.156_NURSING COLLEGE_TN703B_GJ_SSA VDR_PH3,2026-07-28 01:27:11,10.121.99.156_NURSING COLLEGE_TN703B_GJ_SSA VDR_PH3,\e=13331,TN703B R2.9.2 Rev.B,10.121.99.156,,2.9.1 Rev.B load2.9.1_p14,B1,0,,SSA VADODRA_PH3,
1273,\10.121.98.6_KHERVA_TN705B_GJ_SSA MEH_PH3,2026-08-27 01:23:12,10.121.98.6_KHERVA_TN705B_GJ_SSA MEH_PH3,\e=11518,TN705B R2.9.2,10.121.98.6,,2.9.1 load2.9.1_p13,B1,2,,GJ SSA,
1274,\10.121.18.200_Vatva RTSD_TN705B_GJ_SSA AM_PH1,2026-07-26 01:28:23,10.121.18.200_Vatva RTSD_TN705B_GJ_SSA AM_PH1,\e=1990,TN705B R2.9.2,10.121.18.200,,2.9.1 load2.9.1_p13,B1,0,,GUJ AHMD SSA,
1275,\10.121.19.25_BHURANI_TN703B_GJ_SSA GDH_PH3,2026-08-16 01:19:10,10.121.19.25_BHURANI_TN703B_GJ_SSA GDH_PH3,\e=20220,TN703B R2.9.2 Rev.B,10.121.19.25,,2.9.1 Rev.B load2.9.1_p14,B1,0,,GUJ_GODHRA SSA,
1276,\10.121.17.53_JETPUR_TN705B_GJ_SSA RJ_PH3,2026-08-31 01:07:10,10.121.17.53_JETPUR_TN705B_GJ_SSA RJ_PH3,\e=20815,TN705B R2.9.2,10.121.17.53,,2.9.1 load2.9.1_p13,B1,2,,GUJ_RAJKOT SSA,
1277,\10.121.24.16_Vadal_TN703B_GJ_SSA JND_PH2,2026-08-31 01:09:47,10.121.24.16_Vadal_TN703B_GJ_SSA JND_PH2,\e=20226,TN703B R2.9.2 Rev.A,10.121.24.16,,2.9.1 Rev.A load2.9.1_p14,B1,2,,,
1278,\10.121.17.17_KB DHAM_TN703B_GJ_SSA RJ_PH1,2026-07-29 01:38:39,10.121.17.17_KB DHAM_TN703B_GJ_SSA RJ_PH1,\e=40047,TN703B R2.9.2 Rev.B,10.121.17.17,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
1279,\10.121.18.156_GujSailCivilAviation_TN703B_GJ_SSA AM_PH3,2026-08-07 01:20:37,10.121.18.156_GujSailCivilAviation_TN703B_GJ_SSA AM_PH3,\e=36477,TN703B R2.9.2 Rev.B,10.121.18.156,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
1280,\10.121.17.44_GONDAL_TN725B_GJ_SSA RJ_PH3,2026-08-30 01:20:27,10.121.17.44_GONDAL_TN725B_GJ_SSA RJ_PH3,\e=20454,TN725B R2.9.2,10.121.17.44,,2.9.1 load2.9.1_p13,B1,2,,,
1281,\10.121.19.210_BHATHA_TN725B_GJ_SSA SR_PH3,2026-09-10 01:03:04,10.121.19.210_BHATHA_TN725B_GJ_SSA SR_PH3,\e=20003,TN725B R2.9.2,10.121.19.210,,2.9.1 load2.9.1_p13,B1,2,,GUJ_SURAT SSA,
1282,\10.121.17.136_Shantinagar_TN703B_GJ_SSA BV_PH3,2026-09-04 01:14:14,10.121.17.136_Shantinagar_TN703B_GJ_SSA BV_PH3,\e=45391,TN703B R2.9.2 Rev.A,10.121.17.136,,2.9.1 Rev.A load2.9.1_p14,B1,2,,,
1283,\10.121.18.243_Bhat_TN705B_GJ_SSA AM_PH2,2026-09-12 01:33:38,10.121.18.243_Bhat_TN705B_GJ_SSA AM_PH2,\e=20671,TN705B R2.9.2,10.121.18.243,,2.9.1 load2.9.1_p13,B1,0,,,
1284,\10.121.96.142_NANA ANGIYA_TN703B_GJ_SSA BUJ_PH2,2026-07-29 01:29:39,10.121.96.142_NANA ANGIYA_TN703B_GJ_SSA BUJ_PH2,\e=45397,TN703B R2.9.2 Rev.B,10.121.96.142,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
1285,\10.121.99.162_EPFO-AKOTA_TN703B_GJ_SSA VDR_PH3,2026-08-25 01:16:43,10.121.99.162_EPFO-AKOTA_TN703B_GJ_SSA VDR_PH3,\e=13354,TN703B R2.9.2 Rev.B,10.121.99.162,,2.9.1 Rev.B load2.9.1_p14,B1,0,,SSA VADODRA,
1286,\10.121.16.138_BHADRA 2_TN725B_WTR_AM_PH1,2026-02-21 01:27:31,10.121.16.138_BHADRA 2_TN725B_WTR_AM_PH1,\e=1039,TN725B R2.9.2,10.121.16.138,,2.9.1 load2.9.1_p13,B1,0,,GUJ _RAJKOT WTR,
1287,\10.121.16.12_Baroda-Alkapuri1(GNE)_TN725B_WTR_AM_PH1,2026-05-17 01:41:44,10.121.16.12_Baroda-Alkapuri1(GNE)_TN725B_WTR_AM_PH1,\e=1011,TN725B R2.9.2,10.121.16.12,,2.9.1 load2.9.1_p13,B1,0,,GUJ _AHMD WTR,
1288,\10.121.19.200_ALTHAN_TN725B_GJ_SSA SR_PH2,2026-09-04 01:10:53,10.121.19.200_ALTHAN_TN725B_GJ_SSA SR_PH2,\e=3769,TN725B R2.9.2,10.121.19.200,,2.9.1 load2.9.1_p13,B1,2,,Gujrat,
1289,\10.121.24.232_BORSAD(BXR)_TN725B_GJ_SSA NAD_PH2,2026-06-14 01:35:12,10.121.24.232_BORSAD(BXR)_TN725B_GJ_SSA NAD_PH2,\e=3929,TN725B R2.9.2,10.121.24.232,,2.9.1 load2.9.1_p13,B1,2,,Gujrat,
1290,\10.121.16.72_RANKUWA TE_TN703B_GJ_SSA VAL_PH3,2026-09-12 01:11:20,10.121.16.72_RANKUWA TE_TN703B_GJ_SSA VAL_PH3,\e=9480,TN703B R2.9.2 Rev.B,10.121.16.72,,2.9.1 Rev.B load2.9.1_p14,B1,0,,VALSAD SSA_PH3,
1291,\10.121.18.205_Vatva 2_TN725B_GJ_SSA AM_PH1,2026-09-04 01:12:12,10.121.18.205_Vatva 2_TN725B_GJ_SSA AM_PH1,\e=1994,TN725B R2.9.2,10.121.18.205,,2.9.1 load2.9.1_p13,B1,0,,Guj AHMD SSA,
1292,\10.121.18.203_Isanpur_TN705B_GJ_SSA AM_PH1,2026-08-04 01:59:34,10.121.18.203_Isanpur_TN705B_GJ_SSA AM_PH1,\e=1992,TN705B R2.9.2,10.121.18.203,,2.9.1 load2.9.1_p13,B1,0,,Guj AHMD SSA,
1293,\10.121.99.37_THANGADH_TN705B_WTR_RJ_PH2,2026-08-23 01:14:53,10.121.99.37_THANGADH_TN705B_WTR_RJ_PH2,\e=38859,TN705B R2.9.2,10.121.99.37,,2.9.1 load2.9.1_p13,B1,0,,,
1294,\10.121.97.206_SHAPUR_TN705B_GJ_SSA JND_PH2,2026-08-05 01:47:41,10.121.97.206_SHAPUR_TN705B_GJ_SSA JND_PH2,\e=26434,TN705B R2.9.2,10.121.97.206,,2.9.1 load2.9.1_p13,B1,2,,,
1295,\10.121.17.208_BOPAL DOM_TN725B_GJ_SSA AM_PH1,2026-08-23 01:13:08,10.121.17.208_BOPAL DOM_TN725B_GJ_SSA AM_PH1,\e=1753,TN725B R2.9.2,10.121.17.208,,2.9.1 load2.9.1_p13,B1,0,,Guj AHMD SSA,
1296,\10.121.17.54_DHORAJI_TN725B_GJ_SSA RJ_PH3,2026-09-03 01:29:16,10.121.17.54_DHORAJI_TN725B_GJ_SSA RJ_PH3,\e=21328,TN725B R2.9.2,10.121.17.54,,2.9.1 load2.9.1_p13,B1,2,,GUJ_RAJKOT SSA,
1297,\10.121.24.216_INDO BASIN_TN703B_GJ_SSA BCH_PH2,2026-07-28 01:37:58,10.121.24.216_INDO BASIN_TN703B_GJ_SSA BCH_PH2,\e=21746,TN703B R2.9.2 Rev.B,10.121.24.216,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
1298,\10.121.68.73_Vansda_TN725B_WTR_AM_PH3,2026-09-10 01:01:49,10.121.68.73_Vansda_TN725B_WTR_AM_PH3,\e=13090,TN725B R2.9.2,10.121.68.73,,2.9.1 load2.9.1_p13,B1,2,,GUJ_AHMEDABAD WTR_PH3,
1299,\10.121.16.246_NENPUR CHAWKADI_TN703B_GJ_SSA NAD_PH3,2026-08-18 01:22:07,10.121.16.246_NENPUR CHAWKADI_TN703B_GJ_SSA NAD_PH3,\e=19602,TN703B R2.9.2 Rev.B,10.121.16.246,,2.9.1 Rev.B load2.9.1_p14,B1,0,,SSA NADIAD_PH3,
1300,\10.121.24.218_INDO FILL UNIT2_TN703B_GJ_SSA BCH_PH2,2026-09-03 01:31:35,10.121.24.218_INDO FILL UNIT2_TN703B_GJ_SSA BCH_PH2,\e=21748,TN703B R2.9.2 Rev.B,10.121.24.218,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
1301,\10.121.97.218_MANAVADAR_TN705B_WTR_RJ_PH3,2026-07-18 01:19:42,10.121.97.218_MANAVADAR_TN705B_WTR_RJ_PH3,\e=18337,TN705B R2.9.2,10.121.97.218,,2.9.1 load2.9.1_p13,B1,0,,GUJ_JUNAGADH SSA_PH3,
1302,\10.121.24.217_AXION_TN703B_GJ_SSA BCH_PH2,2026-09-12 01:34:44,10.121.24.217_AXION_TN703B_GJ_SSA BCH_PH2,\e=21747,TN703B R2.9.2 Rev.B,10.121.24.208,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
1303,\10.121.25.154_RAMPURA A1_TN703B_GJ_SSA PNP_PH2,2026-09-04 01:22:32,10.121.25.154_RAMPURA A1_TN703B_GJ_SSA PNP_PH2,\e=42848,TN703B R2.9.2 Rev.A,10.121.25.154,,2.9.1 Rev.A load2.9.1_p14,B1,2,,,
1304,\10.121.99.226_DGVCL OLD_TN703B_GJ_SSA SR_PH3,2026-08-03 01:13:20,10.121.99.226_DGVCL OLD_TN703B_GJ_SSA SR_PH3,\e=36479,TN703B R2.9.2 Rev.B,10.121.99.226,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
1305,\10.121.17.169_Sihor RSU_TN705B_GJ_SSA BV_PH3,2026-09-09 01:04:52,10.121.17.169_Sihor RSU_TN705B_GJ_SSA BV_PH3,\e=17261,TN705B R2.9.2,10.121.17.169,,2.9.1 load2.9.1_p13,B1,2,,GUJ_BHAVNAGAR SSA_PH3,
1306,\10.121.24.77_Kotda(C) A1_TN703B_GJ_SSA BUJ_PH2,2026-09-05 01:07:14,10.121.24.77_Kotda(C) A1_TN703B_GJ_SSA BUJ_PH2,\e=6701,TN703B R2.9.2 Rev.A,10.121.24.77,,2.9.1 Rev.A load2.9.1_p14,B1,2,,GUJ _BHUJ SSA,
1307,\10.121.16.110_VidhyutBhavan Daman_TN703B_GJ_SSA VAL_PH3,2026-08-23 01:23:01,10.121.16.110_VidhyutBhavan Daman_TN703B_GJ_SSA VAL_PH3,\e=16354,TN703B R2.9.2 Rev.B,10.121.16.110,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
1308,\10.121.24.45_JUNAGADH_TN725B_WTR_RJ_PH1,2026-08-27 01:16:49,10.121.24.45_JUNAGADH_TN725B_WTR_RJ_PH1,\e=564,TN725B R2.9.2,10.121.24.45,,2.9.1 load2.9.1_p13,B1,0,,GUJ _RAJKOT WTR,
1309,\10.121.98.21_UGVCL HO_TN703B_GJ_SSA MEH_PH3,2026-09-04 01:10:27,10.121.98.21_UGVCL HO_TN703B_GJ_SSA MEH_PH3,\e=36488,TN703B R2.9.2 Rev.A,10.121.98.21,,2.9.1 Rev.A load2.9.1_p14,B1,2,,GUJ_MESHSANA SSA,
1310,\10.121.17.157_GARIYADHAR_TN705B_WTR_RJ_PH2,2026-09-03 01:27:11,10.121.17.157_GARIYADHAR_TN705B_WTR_RJ_PH2,\e=13928,TN705B R2.9.2,10.121.17.157,,2.9.1 load2.9.1_p13,B1,0,,GUJ_RAJKOT WTR_PH3,
1311,\10.121.24.137_DUNGRI NH 8_TN703B_GJ_SSA VAL_PH,2026-08-04 02:08:47,10.121.24.137_DUNGRI NH 8_TN703B_GJ_SSA VAL_PH,\e=21924,TN703B R2.9.2 Rev.B,10.121.24.137,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
1312,\10.121.97.77_PRANTIJ RSU_TN703B_GJ_SSA HMR_PH3,2026-08-03 01:18:11,10.121.97.77_PRANTIJ RSU_TN703B_GJ_SSA HMR_PH3,\e=21961,TN703B R2.9.2 Rev.B,10.121.97.77,,2.9.1 Rev.B load2.9.1_p14,B1,0,,SSA MIMMATNAGAR_PH3,
1313,\10.121.18.132_ GVK EMRI _TN705B_GJ_SSA AM_PH1,2026-09-01 01:13:41,10.121.18.132_ GVK EMRI _TN705B_GJ_SSA AM_PH1,\e=1773,TN705B R2.9.2,10.121.18.132,,2.9.1 load2.9.1_p13,B1,0,,Guj AHMD SSA,
1314,\10.121.25.78_Nagar Palika BTS_TN703B_GJ_SSA MEH_PH2,2026-08-13 01:19:29,10.121.25.78_Nagar Palika BTS_TN703B_GJ_SSA MEH_PH2,\e=8159,TN703B R2.9.2 Rev.B,10.121.25.78,,2.9.1 Rev.B load2.9.1_p14,B1,0,,GUJ _MEHSANA  SSA,
1315,\10.121.96.27_Gadhakada Exch_TN703B_GJ_SSA AMR_PH2,2026-09-12 01:26:50,10.121.96.27_Gadhakada Exch_TN703B_GJ_SSA AMR_PH2,\e=23092,TN703B R2.9.2 Rev.B,10.121.96.27,,2.9.1 Rev.B load2.9.1_p14,B1,0,,GUJ_RAJKOT WTR_PH3,
1316,\10.121.16.78_NARGOL_TN703B_GJ_SSA VAL_PH,2026-08-16 01:16:39,10.121.16.78_NARGOL_TN703B_GJ_SSA VAL_PH,\e=4513,TN703B R2.9.2 Rev.B,10.121.16.78,,2.9.1 Rev.B load2.9.1_p14,B1,0,,GUJ _GUJRAT CIRCLE SSA,
1317,\10.121.19.174_Getco Koyali_TN703B_GJ_SSA VDR_PH2,2026-07-30 01:48:08,10.121.19.174_Getco Koyali_TN703B_GJ_SSA VDR_PH2,\e=7202,TN703B R2.9.2 Rev.B,10.121.19.174,,2.9.1 Rev.B load2.9.1_p14,B1,0,,GUJ _VADODARA  SSA,
1318,\10.121.98.129_CHITRASANI B2_TN725B_GJ_SSA PNP_PH2,2026-07-05 01:33:03,10.121.98.129_CHITRASANI B2_TN725B_GJ_SSA PNP_PH2,\e=23391,TN725B R2.9.2,10.121.98.129,,2.9.1 load2.9.1_p13,B1,2,,,
1319,\10.121.96.171_NARA_TN703B_GJ_SSA BUJ_PH3,2026-08-28 01:30:00,10.121.96.171_NARA_TN703B_GJ_SSA BUJ_PH3,\e=23763,TN703B R2.9.2 Rev.B,10.121.96.171,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
1320,\10.121.97.78_GADKAN EX_TN703B_GJ_SSA HMR_PH3,2026-08-04 02:04:47,10.121.97.78_GADKAN EX_TN703B_GJ_SSA HMR_PH3,\e=21962,TN703B R2.9.2 Rev.B,10.121.97.78,,2.9.1 Rev.B load2.9.1_p13,B1,0,,SSA MIMMATNAGAR_PH3,
1321,\10.121.16.201_DEROL TE_TN705B_GJ_SSA GDH_PH1,2026-09-06 01:08:31,10.121.16.201_DEROL TE_TN705B_GJ_SSA GDH_PH1,\e=3711,TN705B R2.9.2,10.121.16.201,,2.9.1 load2.9.1_p13,B1,0,,Gujrat_SSA_Godhra_Bhuravav,
1322,\10.121.18.98_Makarba_TN703B_GJ_SSA AM_PH2,2026-09-03 01:18:22,10.121.18.98_Makarba_TN703B_GJ_SSA AM_PH2,\e=17698,TN703B R2.9.2 Rev.A,10.121.18.98,,2.9.1 Rev.A load2.9.1_p14,B1,2,,,
1323,\10.121.17.85_Sharma Guest House 2_TN703B_GJ_SSA BUJ_PH3,2026-07-13 01:35:25,10.121.17.85_Sharma Guest House 2_TN703B_GJ_SSA BUJ_PH3,\e=23513,TN703B R2.9.2 Rev.B,10.121.17.85,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
1324,\10.121.96.170_MISTRY BOARDING_TN703B_GJ_SSA BUJ_PH2,2026-08-24 01:23:45,10.121.96.170_MISTRY BOARDING_TN703B_GJ_SSA BUJ_PH2,\e=22878,TN703B R2.9.2 Rev.B,10.121.96.170,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
1325,\10.121.99.75_DHARAMPUR_TN725B_GJ_SSA VAL_PH3,2026-08-19 01:29:26,10.121.99.75_DHARAMPUR_TN725B_GJ_SSA VAL_PH3,\e=33537,TN725B R2.9.2,10.121.99.75,,2.9.1 load2.9.1_p13,B1,0,,,
1326,\10.121.98.89_Atlanta_TN703B_GJ_SSA NAD_PH3,2026-08-06 01:52:30,10.121.98.89_Atlanta_TN703B_GJ_SSA NAD_PH3,\e=33549,TN703B R2.9.2 Rev.B,10.121.98.89,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
1327,\10.121.24.153_ATAR_TN703B_GJ_SSA VAL_PH,2026-08-26 01:25:12,10.121.24.153_ATAR_TN703B_GJ_SSA VAL_PH,\e=6715,TN703B R2.9.2 Rev.B,10.121.24.153,,2.9.1 Rev.B load2.9.1_p14,B1,0,,GUJ _VALSAD SSA,
1328,\10.121.97.201_VANTHALI_TN725B_GJ_SSA JND_PH2,2026-08-05 01:44:12,10.121.97.201_VANTHALI_TN725B_GJ_SSA JND_PH2,\e=17764,TN725B R2.9.2,10.121.97.201,,2.9.1 load2.9.1_p13,B1,2,,,
1329,\10.121.18.108_JAIN OSWAL ZTE BTS_TN703B_GJ_SSA AM_PH2,2026-08-28 01:23:24,10.121.18.108_JAIN OSWAL ZTE BTS_TN703B_GJ_SSA AM_PH2,\e=35098,TN703B R2.9.2 Rev.A,10.121.18.108,,2.9.1 Rev.A load2.9.1_p14,B1,2,,,
1330,\10.121.17.55_UPLETA_TN725B_GJ_SSA RJ_PH3,2026-08-21 01:27:09,10.121.17.55_UPLETA_TN725B_GJ_SSA RJ_PH3,\e=21793,TN725B R2.9.2,10.121.17.55,,2.9.1 load2.9.1_p13,B1,2,,GUJ_RAJKOT SSA_PH3,
